Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
116,28475648233786783165271201909145648566923460348610,'45',0.015239,6.036,not_in_top10,'59',0.020634,'48',0.020561,'49',0.019996,'55',0.019583,'65',0.019205,'39',0.019150,'57',0.018297,'67',0.017201,'58',0.016725,'47',0.016655
117,47564823378678316527120190914564856692346034861045,'43',0.005537,7.497,not_in_top10,'67',0.014729,'77',0.012912,'27',0.012870,'47',0.012766,'14',0.012739,'75',0.012489,'45',0.012400,'89',0.012319,'16',0.012291,'49',0.012168
118,56482337867831652712019091456485669234603486104543,'26',0.020215,5.628,not_in_top10,'25',0.038371,'30',0.033480,'60',0.032016,'14',0.030822,'24',0.029729,'75',0.029571,'15',0.027247,'01',0.027185,'16',0.026026,'17',0.024796
119,48233786783165271201909145648566923460348610454326,'64',0.010481,6.576,not_in_top10,'55',0.016540,'35',0.013540,'33',0.013083,'39',0.012844,'27',0.012465,'25',0.012413,'75',0.012255,'14',0.011964,'16',0.011873,'59',0.011710
120,23378678316527120190914564856692346034861045432664,'82',0.001353,9.530,not_in_top10,'14',0.015466,'16',0.015043,'75',0.014254,'15',0.013195,'60',0.012819,'45',0.012594,'99',0.012559,'39',0.011943,'64',0.011848,'29',0.011788
121,37867831652712019091456485669234603486104543266482,'13',0.035170,4.830,not_in_top10,'12',0.053494,'10',0.050925,'14',0.046385,'15',0.045936,'17',0.043892,'16',0.041954,'50',0.039675,'18',0.037693,'11',0.037417,'19',0.035405
122,86783165271201909145648566923460348610454326648213,'39',0.010896,6.520,not_in_top10,'75',0.015086,'49',0.014213,'17',0.014186,'16',0.013908,'44',0.013570,'99',0.013348,'14',0.012519,'27',0.012502,'25',0.012328,'15',0.012244
123,78316527120190914564856692346034861045432664821339,'360',0.001647,9.246,not_in_top10,'55',0.015439,'01',0.014466,'29',0.014345,'09',0.013981,'17',0.013745,'25',0.013451,'08',0.013205,'27',0.013192,'12',0.012880,'48',0.012146
124,16527120190914564856692346034861045432664821339360,'72',0.001489,9.391,not_in_top10,'9',0.056855,'8',0.052174,'7',0.029821,'6',0.026129,'5',0.019755,'59',0.014715,'55',0.012422,'64',0.011995,'99',0.011307,'49',0.010961
125,52712019091456485669234603486104543266482133936072,'60',0.043564,4.521,5,'16',0.055791,'15',0.053298,'12',0.047147,'10',0.045003,'60',0.043564,'14',0.042518,'13',0.040644,'30',0.035220,'17',0.034469,'18',0.032180
126,71201909145648566923460348610454326648213393607260,'249',0.001767,9.144,not_in_top10,'49',0.017756,'39',0.016829,'89',0.016530,'99',0.015506,'75',0.015290,'48',0.015257,'64',0.015010,'55',0.014803,'34',0.014028,'45',0.013875
127,01909145648566923460348610454326648213393607260249,'14',0.017388,5.846,6,'09',0.024832,'08',0.024290,'07',0.021874,'12',0.018281,'01',0.017648,'14',0.017388,'05',0.017383,'06',0.016406,'18',0.015464,'17',0.015223
128,90914564856692346034861045432664821339360726024914,'127',0.000635,10.622,not_in_top10,'01',0.016925,'14',0.015069,'09',0.014492,'59',0.013636,'12',0.013003,'25',0.012824,'55',0.012797,'08',0.012770,'16',0.012737,'17',0.012652
129,14564856692346034861045432664821339360726024914127,'37',0.018999,5.718,not_in_top10,'45',0.029893,'99',0.026335,'39',0.021842,'33',0.021819,'64',0.021402,'75',0.020847,'27',0.020460,'26',0.019294,'38',0.019176,'35',0.019053
130,56485669234603486104543266482133936072602491412737,'24',0.010442,6.582,not_in_top10,'75',0.015478,'89',0.013674,'99',0.012858,'88',0.012780,'17',0.012651,'27',0.012480,'60',0.012411,'16',0.012268,'49',0.012204,'40',0.012124
131,48566923460348610454326648213393607260249141273724,'58',0.011499,6.442,10,'01',0.015113,'59',0.014942,'55',0.013442,'14',0.013051,'39',0.012257,'75',0.012135,'09',0.011907,'29',0.011866,'27',0.011696,'58',0.011499
132,56692346034861045432664821339360726024914127372458,'700',0.001445,9.435,not_in_top10,'14',0.014367,'16',0.013184,'60',0.013081,'27',0.011233,'35',0.010977,'75',0.010851,'15',0.010446,'17',0.010365,'64',0.010103,'67',0.010085
133,92346034861045432664821339360726024914127372458700,'660',0.000819,10.254,not_in_top10,'9',0.041297,'8',0.040733,'7',0.022714,'5',0.016189,'6',0.015101,'4',0.011790,'55',0.011012,'48',0.010146,'24',0.010044,'59',0.009790
134,46034861045432664821339360726024914127372458700660,'63',0.004968,7.653,not_in_top10,'48',0.021508,'37',0.018624,'33',0.018306,'47',0.017177,'35',0.016912,'49',0.016653,'27',0.016165,'36',0.016132,'38',0.016016,'64',0.015986
135,03486104543266482133936072602491412737245870066063,'15',0.028707,5.122,5,'30',0.039081,'25',0.035963,'01',0.033043,'60',0.028928,'15',0.028707,'16',0.028707,'50',0.028105,'75',0.028079,'24',0.026331,'14',0.025912
136,48610454326648213393607260249141273724587006606315,'588',0.000677,10.529,not_in_top10,'55',0.013709,'48',0.013554,'27',0.013416,'39',0.013043,'25',0.012821,'36',0.012587,'16',0.012546,'59',0.012281,'49',0.012099,'47',0.012010
137,10454326648213393607260249141273724587006606315588,'17',0.018907,5.725,6,'16',0.022739,'27',0.021733,'14',0.021214,'28',0.019893,'18',0.019248,'17',0.018907,'23',0.018685,'24',0.018182,'13',0.017257,'29',0.016626
138,45432664821339360726024914127372458700660631558817,'488',0.000880,10.150,not_in_top10,'01',0.017061,'14',0.014792,'16',0.012424,'27',0.011973,'17',0.011934,'12',0.011922,'09',0.011670,'75',0.011654,'89',0.011495,'29',0.011488
139,32664821339360726024914127372458700660631558817488,'15',0.010959,6.512,not_in_top10,'27',0.020379,'28',0.018940,'34',0.018191,'14',0.017777,'16',0.017135,'18',0.017093,'26',0.016877,'39',0.016573,'13',0.016522,'47',0.016455
140,66482133936072602491412737245870066063155881748815,'209',0.000860,10.183,not_in_top10,'55',0.013726,'48',0.013428,'27',0.012948,'59',0.012944,'16',0.012885,'14',0.012695,'25',0.012647,'60',0.012290,'23',0.012242,'75',0.011895
141,82133936072602491412737245870066063155881748815209,'20',0.006046,7.370,not_in_top10,'08',0.024116,'48',0.022559,'12',0.019146,'07',0.018740,'09',0.018691,'01',0.017570,'06',0.017338,'28',0.016997,'14',0.016707,'17',0.016579
142,13393607260249141273724587006606315588174881520920,'96',0.004631,7.754,not_in_top10,'48',0.025360,'40',0.019890,'49',0.019101,'47',0.019080,'27',0.018769,'35',0.018104,'39',0.018017,'33',0.017349,'37',0.016987,'34',0.016695
143,39360726024914127372458700660631558817488152092096,'28',0.011773,6.408,not_in_top10,'25',0.022072,'24',0.020151,'15',0.020035,'14',0.019645,'16',0.018744,'60',0.018724,'36',0.018692,'29',0.018081,'64',0.017392,'35',0.016831
144,36072602491412737245870066063155881748815209209628,'29',0.011380,6.457,not_in_top10,'99',0.013838,'60',0.013649,'59',0.012902,'98',0.012741,'27',0.012572,'25',0.012537,'75',0.011844,'24',0.011779,'55',0.011695,'95',0.011645
145,07260249141273724587006606315588174881520920962829,'25',0.011773,6.408,10,'09',0.014265,'55',0.012861,'08',0.012779,'01',0.012615,'59',0.012607,'17',0.012535,'60',0.012438,'14',0.011938,'29',0.011926,'25',0.011773
146,26024914127372458700660631558817488152092096282925,'409',0.001011,9.950,not_in_top10,'27',0.014515,'39',0.013939,'59',0.013870,'55',0.013313,'60',0.013269,'67',0.013076,'48',0.012886,'77',0.012772,'35',0.012450,'99',0.012273
147,24914127372458700660631558817488152092096282925409,'17',0.021153,5.563,3,'12',0.021568,'14',0.021298,'17',0.021153,'13',0.020958,'18',0.019656,'08',0.018706,'01',0.018672,'44',0.017640,'48',0.016832,'45',0.016678
148,91412737245870066063155881748815209209628292540917,'153',0.000394,11.310,not_in_top10,'01',0.015823,'14',0.015312,'17',0.012575,'12',0.012352,'16',0.012347,'75',0.012134,'13',0.012005,'18',0.011684,'59',0.011667,'27',0.011289
149,12737245870066063155881748815209209628292540917153,'64',0.015428,6.018,not_in_top10,'17',0.032942,'14',0.032722,'18',0.031784,'13',0.030688,'28',0.030425,'75',0.030280,'45',0.027863,'25',0.027684,'27',0.026890,'15',0.026694
150,73724587006606315588174881520920962829254091715364,'36',0.009946,6.652,not_in_top10,'75',0.015843,'60',0.013467,'16',0.013165,'14',0.012962,'89',0.012542,'99',0.012362,'45',0.011666,'15',0.011630,'29',0.011503,'25',0.011404
151,72458700660631558817488152092096282925409171536436,'789',0.000920,10.086,not_in_top10,'75',0.015803,'99',0.013375,'01',0.012773,'89',0.012612,'29',0.012564,'50',0.012105,'36',0.012080,'55',0.012077,'25',0.011676,'60',0.011437
152,58700660631558817488152092096282925409171536436789,'25',0.006400,7.288,not_in_top10,'48',0.026471,'49',0.019299,'17',0.018882,'47',0.017919,'18',0.017840,'35',0.016507,'39',0.016029,'14',0.015531,'12',0.015487,'27',0.015461
153,70066063155881748815209209628292540917153643678925,'90',0.006397,7.288,not_in_top10,'27',0.014578,'55',0.013376,'59',0.013376,'48',0.012982,'14',0.012662,'39',0.012572,'60',0.012331,'89',0.011847,'58',0.011800,'35',0.011748
154,06606315588174881520920962829254091715364367892590,'36',0.014278,6.130,not_in_top10,'99',0.042906,'45',0.033390,'64',0.032350,'40',0.031539,'50',0.029270,'39',0.029020,'27',0.028708,'75',0.025567,'38',0.025022,'29',0.023765
155,60631558817488152092096282925409171536436789259036,'00',0.009956,6.650,not_in_top10,'75',0.016069,'89',0.015253,'01',0.014485,'99',0.014475,'60',0.013012,'50',0.012611,'25',0.012586,'14',0.012492,'55',0.012488,'16',0.011791
156,63155881748815209209628292540917153643678925903600,'113',0.000120,13.029,not_in_top10,'49',0.017719,'64',0.016928,'45',0.016822,'24',0.016390,'75',0.015802,'48',0.015521,'65',0.015175,'27',0.015117,'59',0.014978,'23',0.014954
157,55881748815209209628292540917153643678925903600113,'305',0.002218,8.816,not_in_top10,'14',0.029236,'45',0.028057,'13',0.025925,'16',0.023225,'17',0.023137,'18',0.022829,'75',0.022400,'27',0.022327,'28',0.021311,'26',0.019989
158,81748815209209628292540917153643678925903600113305,'305',0.000718,10.443,not_in_top10,'27',0.026240,'23',0.023968,'39',0.023964,'26',0.022400,'17',0.021383,'24',0.021366,'16',0.020965,'18',0.019378,'35',0.019234,'45',0.019114
159,48815209209628292540917153643678925903600113305305,'488',0.000976,10.001,not_in_top10,'39',0.025889,'27',0.025671,'23',0.023222,'26',0.021919,'17',0.020566,'16',0.020244,'24',0.019995,'35',0.019684,'34',0.019148,'45',0.018712
160,15209209628292540917153643678925903600113305305488,'204',0.001046,9.901,not_in_top10,'14',0.022135,'18',0.019096,'16',0.018688,'47',0.018565,'13',0.018100,'27',0.017932,'28',0.017700,'34',0.017084,'39',0.016841,'38',0.015939
161,09209628292540917153643678925903600113305305488204,'66',0.007783,7.005,not_in_top10,'26',0.024448,'33',0.024058,'28',0.023737,'15',0.023636,'24',0.023092,'16',0.022941,'17',0.022515,'18',0.022032,'36',0.021681,'34',0.021425
162,20962829254091715364367892590360011330530548820466,'52',0.001318,9.567,not_in_top10,'14',0.013549,'12',0.013412,'89',0.012817,'15',0.012436,'10',0.011887,'17',0.011274,'75',0.011209,'33',0.011204,'25',0.010967,'29',0.010956
163,96282925409171536436789259036001133053054882046652,'13',0.028984,5.109,not_in_top10,'10',0.068304,'12',0.054141,'11',0.047180,'50',0.046198,'15',0.043237,'14',0.042157,'30',0.041228,'60',0.038587,'16',0.036561,'80',0.036108
164,28292540917153643678925903600113305305488204665213,'84',0.004096,7.932,not_in_top10,'75',0.015208,'99',0.014166,'16',0.013901,'17',0.013681,'25',0.013532,'12',0.013175,'44',0.012910,'27',0.012689,'29',0.012583,'15',0.012546
165,29254091715364367892590360011330530548820466521384,'14',0.020196,5.630,6,'75',0.025171,'64',0.023619,'27',0.023196,'25',0.022473,'29',0.020275,'14',0.020196,'16',0.020136,'15',0.019968,'01',0.019780,'17',0.019307
166,25409171536436789259036001133053054882046652138414,'695',0.000717,10.446,not_in_top10,'01',0.015867,'59',0.014278,'25',0.013493,'09',0.013400,'08',0.013108,'17',0.012846,'75',0.012831,'55',0.012712,'29',0.012620,'12',0.012001
167,09171536436789259036001133053054882046652138414695,'194',0.000608,10.683,not_in_top10,'39',0.024312,'27',0.024021,'26',0.022431,'38',0.021290,'24',0.020869,'17',0.020517,'35',0.020064,'36',0.020052,'37',0.019813,'28',0.018873
168,71536436789259036001133053054882046652138414695194,'15',0.019210,5.702,9,'33',0.023132,'36',0.022481,'17',0.022453,'18',0.020508,'14',0.020390,'16',0.020363,'28',0.019559,'13',0.019402,'15',0.019210,'27',0.018715
169,53643678925903600113305305488204665213841469519415,'11',0.006242,7.324,not_in_top10,'48',0.015847,'59',0.014402,'49',0.014049,'55',0.013613,'58',0.013438,'39',0.013387,'47',0.013101,'27',0.012884,'60',0.012862,'23',0.012321
170,64367892590360011330530548820466521384146951941511,'609',0.000907,10.107,not_in_top10,'75',0.017229,'55',0.016660,'12',0.016460,'77',0.016187,'01',0.016014,'50',0.015151,'67',0.015102,'88',0.014898,'34',0.014305,'10',0.014064
171,67892590360011330530548820466521384146951941511609,'43',0.006105,7.356,not_in_top10,'08',0.023332,'09',0.021455,'14',0.020370,'17',0.019443,'07',0.019198,'12',0.019045,'48',0.017584,'18',0.016813,'13',0.016408,'28',0.014928
172,89259036001133053054882046652138414695194151160943,'30',0.030520,5.034,4,'75',0.035094,'25',0.032932,'60',0.031878,'30',0.030520,'14',0.027521,'24',0.026117,'27',0.025669,'80',0.023561,'16',0.023217,'17',0.022803
173,25903600113305305488204665213841469519415116094330,'57',0.013832,6.176,not_in_top10,'39',0.019324,'55',0.019116,'27',0.017801,'99',0.017376,'59',0.017250,'75',0.017054,'48',0.016717,'67',0.015287,'60',0.015270,'40',0.015134
174,90360011330530548820466521384146951941511609433057,'270',0.000655,10.576,not_in_top10,'14',0.018011,'27',0.015538,'75',0.015489,'00',0.012928,'99',0.012812,'60',0.012477,'16',0.012313,'25',0.011877,'89',0.011481,'45',0.011126
175,60011330530548820466521384146951941511609433057270,'365',0.000897,10.123,not_in_top10,'99',0.040350,'39',0.039739,'37',0.035757,'38',0.034007,'33',0.033837,'27',0.032345,'35',0.027748,'64',0.025941,'40',0.025904,'45',0.024104
176,11330530548820466521384146951941511609433057270365,'759',0.001693,9.206,not_in_top10,'01',0.029034,'39',0.026530,'45',0.024164,'27',0.021949,'38',0.020172,'64',0.019907,'23',0.019745,'99',0.019414,'35',0.018695,'26',0.018214
177,30530548820466521384146951941511609433057270365759,'59',0.009655,6.694,not_in_top10,'14',0.024254,'17',0.022805,'48',0.019833,'12',0.019674,'08',0.018929,'18',0.018317,'13',0.016892,'27',0.015785,'39',0.015561,'01',0.015437
178,53054882046652138414695194151160943305727036575959,'195',0.000670,10.543,not_in_top10,'09',0.016263,'08',0.015909,'14',0.012384,'12',0.012220,'60',0.012052,'16',0.012016,'01',0.011653,'27',0.011398,'17',0.011335,'55',0.011321
179,54882046652138414695194151160943305727036575959195,'30',0.009744,6.681,not_in_top10,'27',0.024655,'28',0.021633,'26',0.018947,'33',0.018921,'17',0.018712,'16',0.018517,'48',0.018237,'39',0.018036,'36',0.017885,'35',0.017841
180,88204665213841469519415116094330572703657595919530,'92',0.003047,8.358,not_in_top10,'99',0.021923,'59',0.018269,'48',0.017724,'39',0.017481,'55',0.017269,'27',0.016797,'67',0.016251,'49',0.016120,'40',0.015633,'95',0.015347
181,20466521384146951941511609433057270365759591953092,'186',0.003444,8.182,not_in_top10,'60',0.069785,'14',0.046961,'50',0.041959,'13',0.039529,'80',0.039400,'12',0.038784,'30',0.037950,'10',0.035669,'18',0.033751,'17',0.033146
182,66521384146951941511609433057270365759591953092186,'117',0.001151,9.763,not_in_top10,'33',0.027887,'01',0.026823,'24',0.026180,'15',0.025451,'36',0.024522,'16',0.024219,'17',0.024173,'38',0.024090,'13',0.022550,'18',0.021732
183,21384146951941511609433057270365759591953092186117,'38',0.016722,5.902,not_in_top10,'64',0.027584,'45',0.025163,'75',0.023704,'99',0.022596,'17',0.021030,'27',0.019816,'60',0.019281,'39',0.018434,'37',0.017647,'40',0.017481
184,38414695194151160943305727036575959195309218611738,'193',0.000383,11.351,not_in_top10,'25',0.013979,'75',0.013726,'99',0.013069,'60',0.012793,'16',0.011980,'40',0.011979,'35',0.011814,'24',0.011620,'98',0.011501,'39',0.011343
185,14695194151160943305727036575959195309218611738193,'26',0.019059,5.713,not_in_top10,'14',0.041805,'17',0.039852,'13',0.036040,'24',0.034348,'16',0.031360,'18',0.030157,'25',0.026132,'15',0.025820,'27',0.023548,'11',0.023485
186,69519415116094330572703657595919530921861173819326,'11',0.007660,7.028,not_in_top10,'55',0.014447,'35',0.013649,'33',0.013446,'14',0.013032,'60',0.012344,'16',0.012209,'75',0.012138,'17',0.012098,'25',0.011957,'59',0.011742
187,51941511609433057270365759591953092186117381932611,'793',0.000139,12.815,not_in_top10,'01',0.018350,'75',0.017686,'67',0.016513,'12',0.015651,'88',0.015578,'55',0.015508,'33',0.015180,'39',0.015117,'10',0.015062,'34',0.014987
188,41511609433057270365759591953092186117381932611793,'105',0.009196,6.765,not_in_top10,'255',0.023031,'118',0.017772,'178',0.014818,'117',0.013843,'279',0.013672,'107',0.013496,'238',0.013086,'177',0.012823,'249',0.012759,'159',0.012479
189,11609433057270365759591953092186117381932611793105,'118',0.001036,9.915,not_in_top10,'45',0.027641,'75',0.025375,'39',0.024193,'64',0.023977,'27',0.022187,'99',0.021552,'28',0.020214,'38',0.019895,'60',0.019399,'67',0.019187
190,09433057270365759591953092186117381932611793105118,'54',0.005197,7.588,not_in_top10,'48',0.022934,'49',0.019198,'67',0.018092,'47',0.017883,'68',0.017147,'59',0.017080,'75',0.016497,'77',0.016211,'60',0.016175,'39',0.015901
191,43305727036575959195309218611738193261179310511854,'807',0.000909,10.104,not_in_top10,'75',0.025921,'64',0.023027,'25',0.022198,'14',0.020808,'15',0.020708,'16',0.020058,'27',0.019953,'60',0.017957,'17',0.017695,'13',0.017529
192,05727036575959195309218611738193261179310511854807,'446',0.000942,10.051,not_in_top10,'35',0.026118,'26',0.022826,'33',0.022593,'38',0.020723,'23',0.020380,'34',0.020064,'39',0.020002,'64',0.019863,'16',0.019713,'17',0.019465
193,27036575959195309218611738193261179310511854807446,'237',0.001243,9.652,not_in_top10,'33',0.027922,'64',0.025491,'38',0.024526,'99',0.023193,'15',0.022582,'37',0.021574,'75',0.021426,'45',0.021210,'24',0.021185,'39',0.020622
194,36575959195309218611738193261179310511854807446237,'996',0.000651,10.585,not_in_top10,'45',0.030722,'64',0.024769,'33',0.024550,'75',0.023727,'99',0.023322,'39',0.021975,'27',0.021397,'35',0.020489,'38',0.020282,'23',0.020016
195,75959195309218611738193261179310511854807446237996,'27',0.018760,5.736,not_in_top10,'34',0.031505,'33',0.030259,'35',0.026820,'38',0.024897,'17',0.023192,'15',0.022927,'24',0.022239,'39',0.021801,'14',0.020892,'23',0.020556
196,95919530921861173819326117931051185480744623799627,'495',0.000848,10.204,not_in_top10,'01',0.014080,'88',0.013509,'17',0.013465,'27',0.012691,'16',0.012276,'12',0.012102,'18',0.012040,'24',0.011914,'14',0.011860,'55',0.011766
197,19530921861173819326117931051185480744623799627495,'67',0.016690,5.905,not_in_top10,'39',0.029788,'27',0.026471,'38',0.023975,'45',0.021099,'34',0.020727,'37',0.019499,'26',0.018407,'33',0.018242,'64',0.018071,'36',0.017491
198,53092186117381932611793105118548074462379962749567,'35',0.008654,6.852,not_in_top10,'89',0.014374,'75',0.013526,'14',0.012895,'12',0.012174,'17',0.011906,'16',0.011761,'27',0.011498,'15',0.011173,'29',0.010945,'99',0.010772
199,09218611738193261179310511854807446237996274956735,'18',0.009123,6.776,not_in_top10,'75',0.013674,'27',0.012892,'89',0.012409,'39',0.011825,'36',0.011423,'12',0.011415,'99',0.011327,'25',0.011297,'59',0.011262,'60',0.011190
